pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2768,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Acanthocyclops,1,0.3741,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.1767,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4539,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2737,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3407,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2743,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2281,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.7257,NA,F
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3707,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2569,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4626,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3478,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1397,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Bosmina,1,0.2153,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.0063,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.1195,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.5184,NA,F
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2323,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.5152,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4402,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4552,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3504,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3771,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2819,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.287,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3001,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4357,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.5126,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4194,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4744,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4701,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.1411,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.3074,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4721,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1575,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3755,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4037,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4729,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3993,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2825,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2407,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3611,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.4102,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.382,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4425,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1032,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.6133,NA,F
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3211,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4536,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4656,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2387,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1696,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Bosmina,1,0.262,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3547,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2795,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1366,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4661,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2812,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2553,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3332,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4741,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4301,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1315,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3965,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.5194,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3263,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3947,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.4292,NA,F
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3244,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Bosmina,1,0.2343,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1574,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4858,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4607,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3655,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.0981,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4671,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3767,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2334,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3613,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4982,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Skistodiaptomus,1,0.7147,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3043,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3164,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Bosmina,1,0.2565,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3035,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Skistodiaptomus,1,1.0366,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Epischura,1,0.5896,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2754,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.057,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.5169,NA,F
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.279,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.0874,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1134,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3148,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.116,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2801,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4432,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.5128,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4077,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4974,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Skistodiaptomus,1,1.0707,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4968,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2871,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4587,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Daphnia,1,0.8796,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Epischura,1,0.5709,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.1345,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.539,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3548,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2837,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.5271,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2984,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4775,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1506,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4389,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4416,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3072,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3731,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3889,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3945,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1433,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2848,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3759,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.281,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4649,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4552,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Epischura,1,0.5401,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3582,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2463,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3074,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.3973,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4249,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2826,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.395,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.262,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Diacyclops,1,0.326,NA,T
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.3784,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Epischura,1,0.5325,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1194,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Skistodiaptomus,1,1.0376,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.269,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Skistodiaptomus,1,0.8798,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.4149,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.2178,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Nauplii,1,0.1219,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3831,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2879,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.3904,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Leptodiaptomus,1,1.1786,NA,NA
2,"unenriched, cyprinids and percids",26,8/1/2019,N,EP,16,5,250,50,Ceriodaphnia,1,0.2617,NA,NA
