pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.2167,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.149,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.1322,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2856,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2057,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.1704,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2149,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.2249,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2502,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Nauplii,1,0.2327,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2104,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Eubosmina,1,0.3536,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2888,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2173,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.2362,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Bosmina,1,0.1749,NA,NA
1,"enriched, cyprinids",5,7/31/2019,D,MC,4,12,250,20.83333333,Chydorus,1,0.1956,NA,NA
