pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Ceriodaphnia,1,0.3546,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Nauplii,1,0.297,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.4669,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2652,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2491,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2424,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2606,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Ceriodaphnia,1,0.4726,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Chydorus,1,0.2032,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Chydorus,1,0.1944,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2546,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2436,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2388,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2547,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.25,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.252,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Bosmina,1,0.2327,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Chydorus,1,0.2727,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Ceriodaphnia,1,0.2426,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Nauplii,1,0.2062,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Ceriodaphnia,1,0.4804,NA,NA
1,"enriched, cyprinids",3,7/31/2019,D,OL,4,13,250,19.23076923,Chydorus,1,0.2946,NA,NA
