pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Diacyclops,1,0.669,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Diacyclops,1,0.6103,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.2482,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1973,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Diacyclops,1,0.4911,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1233,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1412,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1712,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.1692,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.2538,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Acanthocyclops,1,0.4362,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Acanthocyclops,1,0.349,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.2774,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Ceriodaphnia,1,0.308,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.1873,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.2414,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.1956,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.2329,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1657,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Diacyclops,1,0.5823,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.2134,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.1861,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.1575,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Diacyclops,1,0.5607,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.1784,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Ceriodaphnia,1,0.2939,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Acanthocyclops,1,0.4208,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Acanthocyclops,1,0.6625,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Chydorus,1,0.3253,NA,NA
2,"unenriched, cyprinids and percids",9,7/31/2019,D,IL,4.5,12,250,20.83333333,Nauplii,1,0.2759,NA,NA
