pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2894,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3667,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2913,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3247,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.1767,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3253,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4764,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4705,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4354,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3209,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3632,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2759,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2729,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Leptodiaptomus,1,1.078,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3526,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Harpacticoid,1,0.4375,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3957,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4665,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.2212,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3975,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4348,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2107,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Acanthocyclops,1,0.6498,NA,F
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3951,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Skistodiaptomus,1,1.0997,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3933,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.472,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Leptodiaptomus,1,1.087,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Leptodiaptomus,1,1.0384,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4904,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.1864,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3585,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3913,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4992,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4714,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4343,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.349,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.3075,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.2257,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3561,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3352,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3784,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.3213,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.483,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.3157,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3023,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4348,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4052,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2798,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3235,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4842,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3936,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3258,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.1748,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.302,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4343,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3108,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2439,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4452,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2839,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4036,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2616,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.475,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.386,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Acanthocyclops,1,0.6773,NA,F
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2745,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2329,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3925,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2691,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2978,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2967,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4606,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Leptodiaptomus,1,1.1351,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2689,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4828,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2505,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.361,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2891,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4011,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.1688,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2129,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Skistodiaptomus,1,1.0755,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Diacyclops,1,0.6209,NA,F
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3781,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3465,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4373,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3413,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4213,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3336,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.439,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.2402,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.4457,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.2056,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Bosmina,1,0.2279,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3845,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Nauplii,1,0.2438,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3873,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.3537,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2932,NA,NA
1,"enriched, cyprinids",1,7/31/2019,D,EP,16,5,250,50,Ceriodaphnia,1,0.2995,NA,NA
