pondID,treatment,sampleID,dateSampled,D_N,zone,sampleVolume_L,amountSubSampled_mL,subSampleTotal_mL,subSampleExpansionCoef,species,organismCount,length_mm,sex,copepodite
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4341,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4318,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4309,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4307,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4304,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4287,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.428,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4255,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4235,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4216,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.418,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4143,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4125,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.411,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4011,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.4001,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3955,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3952,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3948,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3932,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3932,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3913,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3907,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3899,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3893,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3888,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3878,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3875,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3868,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3853,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3799,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3766,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3765,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3747,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3729,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3718,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3693,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3669,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.366,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.365,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.365,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3632,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3608,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3606,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3569,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3564,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.356,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3553,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3547,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3543,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3542,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.354,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3534,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.3534,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3529,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3516,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3509,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3506,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3501,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3495,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3488,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3469,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3434,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3425,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.342,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3413,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3411,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3357,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.335,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3321,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3298,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.328,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3256,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3254,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3247,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3243,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3233,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.321,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.321,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.3199,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3188,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3185,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3176,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.3163,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.3149,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3143,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3138,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.3086,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.307,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3068,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.3066,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3044,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3043,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3029,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3024,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.3008,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2991,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.298,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.298,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2979,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2974,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2963,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2947,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2941,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2936,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2926,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2923,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.289,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2865,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.281,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2789,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.2785,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2769,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2765,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2761,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2756,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.275,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.2731,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2725,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.271,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.2701,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2693,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2674,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.267,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2669,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2669,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2663,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2659,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2645,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2641,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2632,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2631,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2623,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2609,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2604,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2589,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2577,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2556,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2551,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2538,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2525,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2507,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2496,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2489,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2488,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2482,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2466,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2457,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2453,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2442,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Chydorus,1,0.2429,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2416,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2407,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.24,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2354,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2353,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2328,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2315,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2311,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2307,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.2304,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2298,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2296,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2253,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Eubosmina,1,0.2251,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.225,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2232,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.223,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2192,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2171,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2161,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2145,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2139,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2134,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Chydorus,1,0.2088,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2057,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2054,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.2023,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.2,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.199,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.1974,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1952,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1888,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1856,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.1834,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1796,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1774,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Chydorus,1,0.1762,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1751,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1721,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1696,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1682,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1611,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1598,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1587,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1579,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.1578,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Ceriodaphnia,1,0.1575,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Bosmina,1,0.1549,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.154,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.153,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1468,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1381,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1123,NA,NA
1,"enriched, cyprinids",22,8/1/19,N,EP,16,5,250,50,Nauplii,1,0.1081,NA,NA
